acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,genre
0.974,0.47,0.175,0.593,9,0.0579,-15.333,1,0.048,119.502,0.441,classical
0.973,0.368,0.123,0.000224,5,0.11,-16.724,1,0.0422,113.712,0.105,classical
0.726,0.259,0.172,0.901,5,0.108,-17.061,0,0.038,76.361,0.148,classical
0.91,0.286,0.125,0.758,5,0.095,-16.159,0,0.0418,82.975,0.0863,classical
0.987,0.289,0.0306,0.911,9,0.102,-30.79,0,0.0446,125.61,0.118,classical
0.982,0.479,0.057,0.685,3,0.165,-21.167,1,0.0391,119.541,0.391,classical
0.978,0.356,0.0566,0.186,5,0.0616,-20.647,1,0.0437,147.17,0.205,classical
0.967,0.323,0.134,0.241,9,0.0742,-19.741,0,0.045,146.003,0.119,classical
0.987,0.244,0.0398,0.727,2,0.0927,-27.426,1,0.041,90.638,0.0984,classical
0.975,0.226,0.0575,0.931,10,0.16,-21.168,1,0.042,62.954,0.24,classical
0.996,0.595,0.0109,0.955,4,0.0765,-27.001,1,0.0525,68.584,0.342,classical
0.987,0.375,0.0398,0.0,11,0.0979,-24.968,0,0.044,106.41,0.114,classical
0.987,0.392,0.164,0.895,2,0.112,-18.637,0,0.041,127.801,0.201,classical
0.841,0.219,0.154,0.855,11,0.164,-18.17,0,0.0389,123.625,0.108,classical
0.964,0.352,0.112,0.0798,0,0.0646,-21.937,1,0.0636,81.733,0.179,classical
0.919,0.287,0.145,0.144,4,0.0987,-19.665,0,0.0406,101.679,0.167,classical
0.906,0.2,0.0562,0.862,7,0.0832,-22.758,1,0.0433,143.741,0.0568,classical
0.963,0.31,0.0753,0.723,2,0.0796,-26.591,1,0.0439,93.43,0.0909,classical
0.99,0.33,0.0513,0.848,1,0.0987,-24.319,1,0.04,142.028,0.151,classical
0.954,0.163,0.332,0.825,9,0.151,-15.841,1,0.0678,64.181,0.0471,classical
0.906,0.442,0.181,0.656,7,0.0598,-20.419,0,0.0443,115.884,0.172,classical
0.986,0.169,0.0161,0.849,9,0.0805,-31.034,0,0.0445,127.578,0.0572,classical
0.872,0.224,0.227,0.89,0,0.063,-17.695,1,0.0344,104.17,0.134,classical
0.938,0.293,0.0888,0.78,9,0.0918,-26.06,0,0.0457,91.712,0.153,classical
0.97,0.34,0.222,0.9,7,0.147,-18.129,0,0.0297,101.8,0.171,classical
0.0462,0.584,0.889,0.828,1,0.309,-5.941,0,0.0343,126.04,0.464,electronic
0.00107,0.675,0.868,0.715,1,0.374,-6.36,1,0.0392,128.007,0.0376,electronic
0.0194,0.613,0.697,0.0,2,0.332,-8.618,1,0.133,122.746,0.476,electronic
0.0038,0.532,0.783,0.0012,2,0.161,-5.697,1,0.0523,124.08,0.643,electronic
0.000702,0.275,0.721,0.821,6,0.0792,-6.222,0,0.0359,125.156,0.184,electronic
0.0034,0.528,0.945,0.505,7,0.115,-3.386,0,0.0928,139.987,0.308,electronic
8.45e-05,0.649,0.706,0.831,8,0.163,-7.209,0,0.031,128.032,0.0736,electronic
3.97e-05,0.617,0.617,0.0598,8,0.253,-6.941,1,0.122,127.996,0.517,electronic
0.0866,0.467,0.757,0.0,2,0.0742,-3.01,1,0.0517,131.993,0.383,electronic
0.288,0.842,0.927,0.653,2,0.0972,-1.496,1,0.0439,138.004,0.866,electronic
0.0241,0.631,0.953,0.0155,2,0.108,-3.739,1,0.0343,141.99,0.422,electronic
0.00415,0.524,0.807,0.000834,2,0.212,-4.16,1,0.0579,124.127,0.62,electronic
0.158,0.885,0.746,0.0,2,0.257,-3.476,0,0.0541,102.079,0.717,electronic
0.00201,0.719,0.847,0.0204,0,0.221,-6.34,0,0.0919,127.96,0.443,electronic
0.0129,0.474,0.622,3.82e-06,4,0.327,-6.381,0,0.061,176.062,0.158,electronic
0.093,0.818,0.913,3.69e-05,4,0.161,-3.06,0,0.0426,119.986,0.536,electronic
0.135,0.747,0.716,0.0,11,0.251,-2.457,0,0.0751,125.006,0.751,electronic
0.0473,0.74,0.755,0.00123,0,0.73,-6.13,0,0.106,120.004,0.339,electronic
0.00356,0.956,0.795,0.889,7,0.0906,-5.311,1,0.15,121.294,0.841,electronic
0.0194,0.613,0.697,0.0,2,0.332,-8.618,1,0.133,122.746,0.476,electronic
0.0427,0.817,0.716,0.00263,6,0.358,-8.898,0,0.144,123.474,0.692,electronic
0.00196,0.806,0.7,0.891,0,0.267,-5.269,0,0.0752,111.215,0.892,electronic
0.0426,0.794,0.811,1.07e-06,6,0.101,-8.966,0,0.038,116.047,0.862,electronic
0.048,0.644,0.664,0.867,9,0.342,-8.398,1,0.0332,124.726,0.53,electronic
6.94e-06,0.59,0.787,0.845,7,0.0293,-5.766,1,0.0512,111.926,0.598,electronic
0.00335,0.545,0.948,0.364,11,0.226,-5.098,1,0.0779,141.507,0.355,electronic
0.0121,0.673,0.808,0.878,9,0.037,-6.183,1,0.0491,130.041,0.303,electronic
0.00306,0.604,0.995,0.626,10,0.109,-3.641,0,0.164,136.216,0.262,electronic
0.000941,0.545,0.953,0.117,7,0.281,-5.172,1,0.0441,140.002,0.558,electronic
0.000508,0.606,0.9,0.901,6,0.112,-5.168,1,0.0547,140.035,0.115,electronic
0.000127,0.443,0.96,0.875,1,0.194,-5.481,1,0.0661,174.011,0.533,electronic
0.0038,0.694,0.79,0.0212,1,0.329,-12.876,1,0.0532,131.009,0.402,electronic
0.119,0.632,0.92,0.508,2,0.114,-4.976,1,0.0531,127.001,0.363,electronic
0.0141,0.745,0.714,0.0222,7,0.363,-3.681,1,0.0751,104.003,0.365,electronic
0.0206,0.606,0.977,0.5,1,0.179,-3.642,1,0.06,109.41,0.809,electronic
0.00957,0.751,0.897,2.88e-05,1,0.329,-3.598,1,0.0468,119.97,0.482,electronic
0.0462,0.584,0.889,0.828,1,0.309,-5.941,0,0.0343,126.04,0.464,electronic
0.0038,0.532,0.783,0.0012,2,0.161,-5.697,1,0.0523,124.08,0.643,electronic
0.0166,0.527,0.835,0.0,6,0.249,-5.298,1,0.0433,125.983,0.654,electronic
0.31,0.579,0.736,0.0,6,0.198,-3.863,0,0.0527,127.999,0.613,electronic
0.0034,0.528,0.945,0.505,7,0.115,-3.386,0,0.0928,139.987,0.308,electronic
0.0145,0.716,0.972,3.22e-05,7,0.317,-2.302,1,0.196,110.026,0.576,electronic
0.00711,0.429,0.948,0.0148,5,0.0812,-3.657,0,0.227,115.785,0.55,electronic
0.00107,0.675,0.868,0.715,1,0.374,-6.36,1,0.0392,128.007,0.0376,electronic
0.00406,0.575,0.831,0.000449,0,0.111,-5.972,1,0.0356,127.991,0.377,electronic
8.45e-05,0.649,0.706,0.831,8,0.163,-7.209,0,0.031,128.032,0.0736,electronic
3.97e-05,0.617,0.617,0.0598,8,0.253,-6.941,1,0.122,127.996,0.517,electronic
0.0166,0.507,0.699,0.00172,1,0.112,-7.483,1,0.0814,139.909,0.0744,electronic
0.0679,0.604,0.787,0.15,0,0.127,-3.674,0,0.103,126.062,0.301,electronic
0.0165,0.675,0.862,0.000427,11,0.169,-4.614,1,0.0253,129.967,0.498,electronic
0.0015,0.561,0.87,2.82e-06,8,0.246,-6.103,1,0.343,129.98,0.498,electronic
0.141,0.528,0.965,0.985,11,0.0797,-7.984,0,0.0465,136.065,0.587,electronic
0.0742,0.752,0.935,0.0352,11,0.081,-6.263,1,0.203,126.022,0.31,electronic
0.176,0.606,0.897,0.882,10,0.17,-7.469,0,0.0448,130.55,0.393,electronic
0.00107,0.818,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,0.0815,electronic
0.0483,0.699,0.839,0.655,4,0.0897,-5.353,0,0.0481,128.026,0.264,electronic
0.0233,0.712,0.499,0.77,11,0.101,-8.976,1,0.0768,139.987,0.255,electronic
0.112,0.612,0.84,0.0,11,0.116,-3.145,0,0.0509,129.042,0.438,electronic
0.0144,0.507,0.665,0.0,0,0.0759,-7.598,1,0.0474,126.879,0.4,electronic
0.00666,0.723,0.806,0.876,0,0.276,-4.989,1,0.0521,124.976,0.539,electronic
0.0132,0.733,0.673,0.0049,9,0.16,-6.572,0,0.0333,125.061,0.636,electronic
0.0398,0.509,0.781,0.0,8,0.0749,-3.48,1,0.072,128.0,0.176,electronic
0.109,0.596,0.738,0.0,8,0.0947,-3.109,1,0.0411,127.961,0.461,electronic
0.0137,0.609,0.801,0.00349,0,0.127,-4.417,0,0.034,129.99,0.407,electronic
0.0281,0.468,0.627,7.97e-06,6,0.11,-5.085,1,0.0476,179.642,0.159,electronic
0.229,0.673,0.914,0.000478,10,0.186,-3.962,1,0.0496,97.021,0.183,electronic
0.171,0.753,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,0.437,electronic
0.259,0.822,0.969,0.000153,7,0.39,-11.471,0,0.0582,128.007,0.765,electronic
0.00181,0.671,0.882,0.667,8,0.285,-6.149,0,0.0552,136.955,0.787,electronic
0.000298,0.604,0.755,0.817,0,0.0625,-10.761,1,0.0337,137.064,0.387,electronic
0.0771,0.638,0.877,0.0221,7,0.364,-4.449,1,0.0302,139.052,0.743,electronic
0.0346,0.631,0.912,0.539,9,0.0729,-7.591,0,0.0362,138.043,0.329,electronic
0.067,0.526,0.705,6.4e-05,5,0.125,-6.777,0,0.0301,134.947,0.413,electronic
0.00892,0.381,0.963,0.00382,5,0.294,-3.911,0,0.0678,138.0,0.165,electronic
0.086,0.537,0.694,0.889,1,0.0855,-9.918,1,0.0302,130.945,0.0648,electronic
0.0437,0.668,0.982,0.849,9,0.887,-7.979,0,0.0331,138.223,0.591,electronic
0.00106,0.576,0.953,0.49,10,0.474,-8.968,1,0.0362,140.042,0.303,electronic
0.0105,0.649,0.9,0.926,7,0.0911,-10.781,1,0.0369,126.983,0.22,electronic
0.132,0.696,0.775,0.00879,10,0.37,-5.097,0,0.142,123.023,0.474,electronic
0.0755,0.426,0.944,0.799,8,0.119,-9.179,1,0.297,162.165,0.234,electronic
0.0901,0.603,0.893,0.268,1,0.194,-8.657,1,0.0484,109.711,0.516,electronic
0.0121,0.666,0.992,0.0044,7,0.362,-6.713,1,0.255,152.626,0.0671,electronic
0.0142,0.566,0.861,0.459,7,0.675,-8.063,1,0.144,124.713,0.108,electronic
0.14,0.694,0.94,0.743,8,0.263,-5.192,0,0.0434,98.005,0.96,electronic
0.034,0.613,0.962,0.0,6,0.824,-5.07,0,0.278,113.015,0.496,electronic
0.0168,0.693,0.789,0.366,9,0.0985,-5.13,1,0.384,117.055,0.283,electronic
5.15e-05,0.603,0.835,0.94,2,0.546,-5.097,1,0.0755,123.929,0.0362,electronic
0.0182,0.507,0.729,1.4e-06,11,0.0658,-5.399,0,0.0393,105.013,0.272,electronic
0.459,0.617,0.778,0.925,9,0.128,-8.872,0,0.027,100.363,0.152,electronic
0.00113,0.626,0.707,0.00254,0,0.222,-7.333,1,0.0269,113.994,0.377,electronic
0.00842,0.532,0.874,0.012,9,0.452,-5.183,0,0.0482,91.038,0.361,electronic
0.00256,0.69,0.827,0.524,8,0.121,-7.126,1,0.0416,120.021,0.28,electronic
0.376,0.464,0.162,1.25e-05,5,0.181,-17.142,0,0.0337,122.793,0.104,electronic
0.00198,0.762,0.651,0.856,0,0.111,-13.34,1,0.0655,130.395,0.941,electronic
0.0777,0.633,0.915,0.853,10,0.096,-5.844,1,0.0408,118.517,0.921,electronic
0.209,0.626,0.667,0.000257,0,0.0779,-11.817,0,0.0283,112.776,0.83,electronic
0.0911,0.673,0.899,0.0172,11,0.0481,-3.528,1,0.0434,129.885,0.793,electronic
0.044,0.566,0.961,0.00106,4,0.352,-3.46,0,0.0354,118.988,0.866,electronic
0.00122,0.708,0.683,0.643,4,0.121,-7.768,0,0.0344,123.602,0.463,electronic
0.2,0.354,0.561,0.815,2,0.125,-13.781,1,0.0407,149.9,0.306,electronic
0.0559,0.878,0.611,0.838,1,0.0527,-12.221,1,0.118,107.65,0.718,electronic
0.628,0.857,0.459,0.726,8,0.104,-13.375,1,0.0518,135.863,0.964,electronic
0.585,0.288,0.454,0.882,4,0.177,-7.639,0,0.0369,123.143,0.0792,electronic
0.07,0.621,0.807,0.169,8,0.0737,-8.963,0,0.0363,118.028,0.557,electronic
0.00793,0.72,0.808,0.0293,6,0.0634,-5.627,1,0.0379,126.041,0.869,electronic
0.00128,0.729,0.662,0.208,5,0.305,-7.191,0,0.337,124.149,0.359,electronic
0.000563,0.605,0.874,0.812,7,0.112,-4.949,0,0.0295,125.99,0.836,electronic
0.00427,0.597,0.837,0.00115,10,0.839,-6.518,1,0.375,126.342,0.447,electronic
0.000702,0.275,0.721,0.821,6,0.0792,-6.222,0,0.0359,125.156,0.184,electronic
0.0741,0.912,0.782,0.763,7,0.348,-7.018,0,0.0445,119.979,0.89,electronic
0.126,0.729,0.72,0.347,3,0.178,-6.692,1,0.037,122.011,0.0389,electronic
0.0335,0.683,0.571,0.0616,1,0.0957,-7.721,1,0.0286,120.044,0.29,electronic
0.019,0.611,0.809,0.0185,6,0.114,-6.63,0,0.0342,118.003,0.428,electronic
0.0158,0.853,0.798,0.948,4,0.0967,-7.995,0,0.068,129.983,0.42,electronic
0.347,0.819,0.599,0.824,11,0.083,-6.778,1,0.039,127.986,0.489,electronic
0.0245,0.706,0.74,0.514,6,0.135,-7.904,1,0.0324,122.007,0.444,electronic
0.00181,0.76,0.964,0.703,2,0.0975,-5.844,1,0.0577,125.003,0.643,electronic
0.00232,0.926,0.951,0.452,6,0.313,-5.531,0,0.0924,123.987,0.918,electronic
0.000833,0.683,0.825,0.727,7,0.232,-6.175,1,0.0424,126.023,0.0451,electronic
0.138,0.685,0.827,0.00207,10,0.374,-7.745,1,0.224,133.93,0.586,electronic
0.0681,0.761,0.781,0.108,5,0.0607,-6.778,0,0.141,123.023,0.473,electronic
0.143,0.773,0.652,0.024,11,0.44,-9.187,0,0.0807,126.007,0.453,electronic
0.0106,0.565,0.832,0.00693,9,0.508,-6.422,0,0.041,125.948,0.0791,electronic
0.236,0.708,0.872,0.0661,11,0.108,-6.719,1,0.0336,140.063,0.742,electronic
0.0245,0.739,0.586,0.000252,10,0.308,-5.079,0,0.0472,124.026,0.444,electronic
0.0305,0.503,0.748,0.0,5,0.343,-4.124,1,0.0619,125.896,0.356,electronic
0.258,0.519,0.754,3.75e-06,2,0.139,-5.689,1,0.0402,125.975,0.16,electronic
0.000122,0.515,0.899,0.0795,7,0.367,-5.115,1,0.0602,174.028,0.267,electronic
0.000262,0.356,0.966,0.148,7,0.192,-4.13,0,0.0825,173.992,0.215,electronic
0.000174,0.421,0.896,0.039,5,0.323,-5.696,0,0.103,174.065,0.169,electronic
2.84e-05,0.42,0.969,0.00861,1,0.379,-3.139,1,0.0581,174.038,0.182,electronic
3.04e-05,0.428,0.983,0.824,10,0.322,-4.104,0,0.0478,173.996,0.3,electronic
0.255,0.451,0.948,0.0,0,0.392,-0.74,1,0.147,176.985,0.295,electronic
0.0228,0.516,0.915,0.000789,7,0.125,-2.498,1,0.0562,174.032,0.0398,electronic
0.0258,0.425,0.894,1.56e-06,10,0.0996,-4.991,0,0.0762,115.412,0.171,electronic
0.456,0.584,0.993,0.688,5,0.129,1.634,0,0.0527,175.082,0.36,electronic
0.00838,0.619,0.959,0.105,1,0.179,0.326,1,0.368,173.938,0.167,electronic
2.04e-05,0.496,0.956,0.568,9,0.181,-5.36,0,0.0556,164.916,0.647,electronic
0.00291,0.302,0.646,0.0268,9,0.0588,-12.35,0,0.0792,154.586,0.06,electronic
5.84e-05,0.526,0.956,0.873,11,0.46,-3.111,1,0.0853,169.793,0.487,electronic
3.77e-05,0.484,0.943,0.00452,9,0.593,-4.364,0,0.0647,143.933,0.345,electronic
0.00095,0.499,0.826,0.029,9,0.122,-7.082,0,0.0534,140.007,0.427,electronic
0.00901,0.636,0.983,0.00783,6,0.0683,-3.807,0,0.173,145.077,0.434,electronic
0.0012,0.605,0.92,0.000596,4,0.483,-2.298,0,0.0713,174.974,0.219,electronic
0.00869,0.614,0.726,0.00131,11,0.157,-6.441,1,0.096,144.965,0.315,electronic
0.00167,0.556,0.901,0.784,11,0.138,-4.867,1,0.0466,85.978,0.0674,electronic
0.00217,0.497,0.727,0.0428,6,0.124,-3.796,0,0.0412,73.978,0.191,electronic
0.00438,0.557,0.983,0.796,11,0.552,-4.238,0,0.238,171.916,0.422,electronic
0.000117,0.536,0.944,0.00345,1,0.353,-3.029,1,0.0867,174.031,0.589,electronic
0.00105,0.64,0.903,0.0503,5,0.171,-3.042,0,0.185,128.079,0.152,electronic
0.000203,0.507,0.951,0.478,1,0.417,-3.71,1,0.0654,140.077,0.0628,electronic
0.000304,0.686,0.98,0.703,1,0.171,-2.966,0,0.228,140.054,0.614,electronic
0.00152,0.744,0.957,0.884,7,0.352,-4.8,1,0.0519,127.991,0.529,electronic
0.00521,0.609,0.885,1.15e-05,0,0.336,-5.469,1,0.0642,124.959,0.76,electronic
0.563,0.854,0.93,0.697,2,0.0815,-7.528,1,0.0439,123.998,0.192,electronic
0.0331,0.647,0.66,0.914,5,0.665,-10.309,0,0.0405,124.023,0.0174,electronic
0.0288,0.775,0.665,0.895,10,0.078,-11.376,0,0.058,121.997,0.137,electronic
0.0151,0.769,0.762,0.78,7,0.0748,-9.669,1,0.0758,123.003,0.119,electronic
0.32,0.601,0.558,0.375,4,0.0732,-8.353,0,0.0441,92.948,0.416,electronic
0.395,0.64,0.844,0.933,2,0.0827,-8.412,0,0.0374,119.042,0.364,electronic
0.195,0.595,0.788,0.202,3,0.153,-10.128,0,0.363,97.012,0.414,electronic
0.763,0.561,0.565,0.948,1,0.166,-12.374,1,0.0373,122.072,0.0392,electronic
0.0107,0.747,0.68,0.803,1,0.0964,-6.187,1,0.0346,93.804,0.594,electronic
0.000141,0.167,0.921,0.0716,6,0.239,-4.881,0,0.061,168.225,0.315,electronic
0.00139,0.708,0.912,0.000861,7,0.455,-7.899,1,0.0369,128.051,0.621,electronic
0.0213,0.742,0.756,0.0227,10,0.0553,-6.197,1,0.0825,129.963,0.81,electronic
0.00672,0.652,0.733,0.00867,7,0.0392,-8.207,1,0.246,127.533,0.744,electronic
0.00124,0.753,0.87,0.0856,1,0.222,-3.975,1,0.103,127.95,0.557,electronic
0.00746,0.791,0.969,0.913,10,0.13,-5.883,0,0.164,129.018,0.125,electronic
0.00578,0.746,0.571,0.856,11,0.667,-7.57,0,0.0655,126.045,0.578,electronic
0.00449,0.639,0.861,0.156,6,0.39,-6.595,1,0.0588,127.922,0.671,electronic
0.0105,0.808,0.506,0.912,11,0.0786,-11.265,0,0.0817,123.015,0.836,electronic
0.0141,0.693,0.728,0.933,3,0.128,-11.015,1,0.0407,132.017,0.461,electronic
0.0557,0.668,0.816,1.02e-06,4,0.197,-5.648,0,0.0367,129.971,0.5,electronic
0.0241,0.631,0.953,0.0155,2,0.108,-3.739,1,0.0343,141.99,0.422,electronic
0.191,0.687,0.792,0.0,5,0.167,-2.749,1,0.0452,100.011,0.671,electronic
0.256,0.52,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,0.286,electronic
0.207,0.863,0.678,5.89e-06,6,0.1,-6.727,0,0.383,115.023,0.265,electronic
0.036,0.678,0.62,0.00557,1,0.138,-10.024,1,0.321,135.553,0.433,electronic
0.0346,0.884,0.549,0.0698,1,0.112,-11.683,1,0.471,120.461,0.394,electronic
0.00262,0.725,0.874,0.000412,0,0.0958,-3.715,0,0.0396,127.985,0.748,electronic
0.0211,0.596,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,0.743,electronic
0.000972,0.707,0.924,0.00703,7,0.204,-2.842,1,0.031,127.937,0.919,electronic
0.129,0.544,0.915,0.000914,8,0.115,-3.405,1,0.0841,126.094,0.51,electronic
0.0287,0.414,0.857,0.00574,0,0.343,-4.078,0,0.0808,128.024,0.348,electronic
0.041,0.733,0.87,0.00109,4,0.396,-4.345,0,0.0651,122.022,0.332,electronic
0.037,0.791,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,0.592,electronic
0.914,0.38,0.0993,2.32e-05,2,0.0605,-20.567,1,0.0509,174.874,0.44,folk
0.887,0.389,0.396,0.0,7,0.0828,-7.999,1,0.0332,171.86,0.585,folk
0.65,0.336,0.248,0.0,2,0.113,-15.626,1,0.0324,128.548,0.298,folk
0.794,0.39,0.31,0.0,5,0.379,-14.545,1,0.0676,177.515,0.584,folk
0.715,0.28,0.344,0.00642,0,0.133,-12.577,1,0.0293,171.143,0.232,folk
0.313,0.711,0.292,0.0,4,0.131,-15.523,0,0.037,103.951,0.194,folk
0.702,0.439,0.488,0.000339,11,0.16,-14.464,1,0.0615,93.017,0.629,folk
0.286,0.584,0.783,0.0,7,0.265,-4.616,1,0.0311,110.612,0.546,folk
0.847,0.572,0.38,0.000157,0,0.163,-10.41,1,0.034,80.6,0.87,folk
0.345,0.48,0.542,0.000609,0,0.113,-8.51,1,0.0348,152.853,0.567,folk
0.585,0.611,0.47,0.0,4,0.58,-9.135,1,0.0356,85.527,0.97,folk
0.867,0.185,0.137,0.00137,2,0.1,-13.527,1,0.0357,77.315,0.128,folk
0.852,0.406,0.188,0.0,7,0.105,-13.039,1,0.0324,120.757,0.629,folk
0.000334,0.316,0.484,0.00445,9,0.0912,-9.11,0,0.0308,117.363,0.299,folk
0.202,0.537,0.399,0.0546,4,0.109,-13.547,0,0.0269,171.402,0.832,folk
0.837,0.525,0.216,0.0,6,0.107,-13.551,1,0.0301,106.761,0.328,folk
0.541,0.495,0.326,8.85e-05,7,0.0996,-12.29,1,0.0365,136.243,0.371,folk
0.7,0.529,0.482,0.0,4,0.0842,-11.709,0,0.0599,138.453,0.492,folk
0.497,0.478,0.272,1.91e-05,5,0.124,-16.161,1,0.03,105.441,0.715,folk
0.506,0.608,0.442,9.52e-06,5,0.0979,-10.977,1,0.0327,75.856,0.369,folk
0.367,0.475,0.322,0.00056,7,0.11,-10.687,1,0.0283,93.503,0.387,folk
0.754,0.686,0.127,1.41e-05,7,0.0573,-14.361,1,0.0342,93.699,0.372,folk
0.314,0.455,0.437,0.0,4,0.501,-11.411,1,0.0278,81.396,0.724,folk
0.921,0.605,0.158,0.00118,2,0.159,-13.669,1,0.0431,108.325,0.485,folk
0.611,0.503,0.366,0.00011,2,0.454,-9.958,1,0.0319,113.67,0.398,folk
0.908,0.398,0.0851,5.3e-06,7,0.34,-19.387,1,0.0368,90.991,0.459,folk
0.53,0.648,0.31,0.000231,2,0.124,-12.431,1,0.0264,112.938,0.408,folk
0.883,0.414,0.161,0.000223,7,0.117,-22.32,0,0.0318,159.375,0.423,folk
0.914,0.38,0.0993,2.32e-05,2,0.0605,-20.567,1,0.0509,174.874,0.44,folk
0.887,0.389,0.396,0.0,7,0.0828,-7.999,1,0.0332,171.86,0.585,folk
0.731,0.482,0.721,0.0,0,0.189,-6.839,1,0.0321,95.263,0.557,folk
0.794,0.39,0.31,0.0,5,0.379,-14.545,1,0.0676,177.515,0.584,folk
0.919,0.567,0.198,0.000871,4,0.135,-18.681,1,0.0327,92.467,0.321,folk
0.251,0.513,0.396,0.177,7,0.11,-13.061,1,0.0299,140.208,0.229,folk
0.837,0.525,0.216,0.0,6,0.107,-13.551,1,0.0301,106.761,0.328,folk
0.713,0.606,0.457,2.53e-05,6,0.0747,-14.035,0,0.0497,92.033,0.813,folk
0.702,0.439,0.488,0.000339,11,0.16,-14.464,1,0.0615,93.017,0.629,folk
0.822,0.149,0.206,0.000649,3,0.115,-13.888,1,0.0323,79.764,0.264,folk
0.65,0.336,0.248,0.0,2,0.113,-15.626,1,0.0324,128.548,0.298,folk
0.423,0.66,0.611,1.11e-05,0,0.107,-10.309,1,0.0392,113.898,0.749,folk
0.585,0.611,0.47,0.0,4,0.58,-9.135,1,0.0356,85.527,0.97,folk
0.867,0.185,0.137,0.00137,2,0.1,-13.527,1,0.0357,77.315,0.128,folk
0.9,0.693,0.201,0.0,1,0.112,-9.903,1,0.0288,100.836,0.679,folk
0.979,0.402,0.152,9.07e-05,0,0.104,-13.901,1,0.0403,59.173,0.387,folk
0.985,0.333,0.0937,0.0223,8,0.0994,-15.242,0,0.0354,107.263,0.209,folk
0.202,0.537,0.399,0.0546,4,0.109,-13.547,0,0.0269,171.402,0.832,folk
0.431,0.697,0.184,0.00861,4,0.248,-18.557,0,0.0388,141.106,0.445,folk
0.53,0.648,0.31,0.000231,2,0.124,-12.431,1,0.0264,112.938,0.408,folk
0.857,0.587,0.157,0.000533,7,0.7,-21.562,1,0.0398,105.489,0.394,folk
0.313,0.711,0.292,0.0,4,0.131,-15.523,0,0.037,103.951,0.194,folk
0.602,0.608,0.419,7.58e-06,11,0.108,-10.016,1,0.0331,100.22,0.602,folk
0.329,0.561,0.732,0.000228,7,0.0755,-6.178,1,0.0281,118.975,0.671,folk
0.852,0.406,0.188,0.0,7,0.105,-13.039,1,0.0324,120.757,0.629,folk
0.546,0.38,0.43,1.71e-05,9,0.188,-12.564,1,0.0288,82.204,0.547,folk
0.871,0.304,0.305,0.00368,2,0.367,-10.879,1,0.0298,146.066,0.464,folk
0.345,0.48,0.542,0.000609,0,0.113,-8.51,1,0.0348,152.853,0.567,folk
0.541,0.495,0.326,8.85e-05,7,0.0996,-12.29,1,0.0365,136.243,0.371,folk
0.592,0.443,0.365,0.00484,7,0.0886,-11.829,1,0.0315,133.156,0.398,folk
0.558,0.564,0.357,0.0,1,0.233,-12.752,1,0.0326,129.242,0.477,folk
0.243,0.506,0.343,0.0,5,0.141,-12.153,0,0.03,130.052,0.265,folk
0.715,0.28,0.344,0.00642,0,0.133,-12.577,1,0.0293,171.143,0.232,folk
0.842,0.402,0.114,0.0024,9,0.318,-15.691,1,0.0321,128.332,0.191,folk
0.871,0.642,0.427,0.0904,3,0.124,-8.471,1,0.0402,82.344,0.404,folk
0.852,0.473,0.118,0.735,8,0.112,-20.098,1,0.0339,114.521,0.0921,folk
0.187,0.552,0.447,0.873,5,0.117,-11.076,0,0.039,90.344,0.45,folk
0.603,0.487,0.298,0.682,2,0.161,-15.225,0,0.0328,124.332,0.457,folk
0.564,0.467,0.431,7.7e-06,0,0.0727,-13.274,0,0.0439,75.74,0.577,folk
0.554,0.259,0.241,6.62e-06,2,0.0849,-15.955,1,0.042,178.453,0.275,folk
0.9,0.431,0.188,0.0009,6,0.122,-16.667,1,0.031,102.039,0.487,folk
0.0275,0.517,0.492,3.19e-05,5,0.0873,-8.05,1,0.0272,138.585,0.455,folk
0.0536,0.592,0.499,4.52e-05,4,0.113,-9.463,1,0.0375,141.937,0.346,folk
0.0119,0.486,0.769,0.00832,1,0.197,-5.14,1,0.0341,131.286,0.393,folk
0.0251,0.395,0.826,0.000266,2,0.0856,-5.918,1,0.0508,81.684,0.637,folk
0.791,0.685,0.466,2.06e-06,0,0.0914,-9.074,1,0.0304,79.936,0.353,folk
0.611,0.598,0.561,0.0417,0,0.196,-11.676,1,0.0376,115.011,0.231,folk
0.613,0.664,0.573,0.000363,5,0.0857,-6.519,1,0.0277,76.023,0.566,folk
0.228,0.536,0.775,0.000142,8,0.0947,-6.765,1,0.0394,151.397,0.485,folk
0.943,0.374,0.304,0.298,1,0.126,-14.52,1,0.0302,147.969,0.147,folk
0.845,0.592,0.263,5.68e-06,4,0.127,-14.029,0,0.0568,76.366,0.109,folk
0.487,0.669,0.613,0.176,4,0.132,-11.12,0,0.036,110.668,0.566,folk
0.979,0.676,0.0812,0.416,2,0.118,-22.846,1,0.0398,125.075,0.314,folk
0.909,0.685,0.172,0.00154,8,0.286,-14.979,1,0.0412,133.902,0.563,folk
0.585,0.582,0.464,0.0,7,0.0892,-9.657,1,0.0304,124.97,0.446,folk
0.94,0.365,0.273,0.431,4,0.109,-16.526,0,0.038,132.285,0.238,folk
